Year,Month,Day,Hour,Minute,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,BC,BL,BR,DZ,FG,FZ,HZ,MI,PL,RA,SN,SQ,TS,BKN,CLR,FEW,OVC,SCT,VV,Load
2019,9,11,9,0,30.23,66,76,0,72,30.22,28.94,10,69,200,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1951.915
2019,9,11,10,0,30.2175,67,80,0,64,30.22,28.945,9.97,71,230,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2097.181
2019,9,11,11,0,30.21,68,83,0,61,30.2,28.92,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2251.288
2019,9,11,12,0,30.2,68,86,0,55,30.19,28.91,10,74,280,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2387.882
2019,9,11,13,0,30.1725,67,87,0,51,30.17,28.905,9.97,73,260,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2466.725
2019,9,11,14,0,30.15,67,87,0,51,30.15,28.86,10,73,260,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2504.409
2019,9,11,15,0,30.13666667,65.66666667,88.66666667,0,46.66666667,30.13,28.84666667,10,73.33333333,256.6666667,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,2546.416
2019,9,11,16,0,30.1075,65,89,0,45,30.1,28.84,9.97,73,260,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2562.218
2019,9,11,17,0,30.1,64,88,0,45,30.09,28.81,10,72,270,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2475.129
2019,9,11,18,0,30.11,66,85,0,53,30.1,28.82,10,72,260,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2394.284
2019,9,11,19,0,30.1,67,83,0,59,30.1,28.83,9.97,72,230,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2350.224
2019,9,11,20,0,30.1,66,81,0,61,30.1,28.81,10,71,240,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2208.682
2019,9,11,21,0,30.11,66.5,79,0,66,30.1,28.82,10,70.5,235,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2034.576
2019,9,11,22,0,30.12,67,78.5,0,68,30.1075,28.84,9.985,71,65,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0,0,0.25,0,0,1870.865
2019,9,11,23,0,30.12,67.5,76.5,0,74,30.11,28.83,10,70.5,170,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,1743.403
2019,9,12,0,0,30.2025,65.5,68.5,0,90,30.1925,28.9125,10,66.5,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1671.895
2019,9,12,1,0,30.1075,67,73,0.00025,81,30.09,28.84,9.97,69,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1580.473
2019,9,12,2,0,30.1,68,72,0.001,87,30.09,28.81,9,69,200,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1544.678
2019,9,12,3,0,30.1,68,71.5,0.001,88.5,30.0975,28.81,5.5,69,145,0,4,0,0,0.5,0,0,0,0,0,0,0.5,0,0,1,0,0,0,1,0,0,1548.969
2019,9,12,4,0,30.11,67,70,0.105166667,90,30.09166667,28.83333333,7.486666667,68,273.3333333,0,8.333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,0,0,1602.963
2019,9,12,5,0,30.11,66,69,0.001,90,30.1,28.82,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1692.259
2019,9,12,6,0,30.13,65,68,0,90,30.13,28.84,10,66,260,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1747.473
2019,9,12,7,0,30.155,65,69,0,87,30.15,28.88,9.97,66,280,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1826.407
2019,9,12,8,0,30.17,67,70,0,90,30.16,28.88,10,68,300,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1889.756
2019,9,12,9,0,30.18,66,74,0,76,30.17,28.89,10,69,290,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2032.477
2019,9,12,10,0,30.1775,66,77,0,69,30.17,28.905,9.97,70,370,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2149.569
2019,9,12,11,0,30.17,66,79,0,65,30.16,28.88,10,70,280,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2237.551
2019,9,12,12,0,30.16,67,82,0,60,30.15,28.87,10,72,350,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2319.385
2019,9,12,13,0,30.15,67,84,0,57,30.14,28.88,9.97,73,300,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2371.875
2019,9,12,14,0,30.15,67,84,0,57,30.14,28.86,10,73,290,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2411.446
2019,9,12,15,0,30.15,67,82,0,60,30.14,28.86,10,72,340,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2457.476
2019,9,12,16,0,30.14,67,83,0,59,30.13,28.87,9.97,72,330,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2439.155
2019,9,12,17,0,30.14,67,83,0,59,30.13,28.85,10,72,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2349.537
2019,9,12,18,0,30.15,66,81,0,61,30.14,28.86,10,71,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2270.699
2019,9,12,19,0,30.165,67,78,0,69,30.16,28.89,9.97,71,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2212.809
2019,9,12,20,0,30.18,67,75,0,76,30.18,28.89,10,70,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2056.267
2019,9,12,21,0,30.19,66,73,0,79,30.19,28.9,10,68,50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1880.637
2019,9,12,22,0,30.2,66,72,0,82,30.19,28.93,9.97,68,50,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1733.709
2019,9,12,23,0,30.2,66,70,0,87,30.2,28.91,10,67,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1616.269
2019,9,13,0,0,30.1525,62,69,0.000166667,78,30.14125,28.8625,10,65,150,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1531.508
2019,9,13,1,0,30.2075,65,68,0,90,30.2,28.935,9.97,66,80,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1451.489
2019,9,13,2,0,30.2,64,68,0,87,30.19,28.91,10,65,90,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1416.61
2019,9,13,3,0,30.19,64,67,0,91,30.19,28.9,10,65,90,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1431.968
2019,9,13,4,0,30.1925,63,66,0,90,30.19,28.915,9.97,64,100,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1472.819
2019,9,13,5,0,30.2,63,65,0,93,30.19,28.91,10,64,110,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1580.279
2019,9,13,6,0,30.21,63,65,0,93,30.21,28.92,10,64,100,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1642.396
2019,9,13,7,0,30.22,63,66,0,90,30.22,28.945,9.97,64,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1732.462
2019,9,13,8,0,30.22,65,70,0,84,30.22,28.93,10,67,120,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1856.923
2019,9,13,9,0,30.23,66,75,0,74,30.22,28.94,10,69,130,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004.981
2019,9,13,10,0,30.2275,67,77,0,71,30.22,28.955,9.97,70,140,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2119.147
2019,9,13,11,0,30.22,67,81,0,62,30.22,28.93,10,72,160,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2234.357
2019,9,13,12,0,30.21,68,83,0,61,30.2,28.92,10,73,130,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2301.111
2019,9,13,13,0,30.185,67,83,0,59,30.19,28.915,9.97,72,130,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2350.723
2019,9,13,14,0,30.17,68,85,0,57,30.16,28.88,10,73,150,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2398.832
2019,9,13,15,0,30.15,68,85,0,57,30.15,28.86,10,73,160,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2405.584
2019,9,13,16,0,30.13,68,84,0,59,30.13,28.86,9.97,73,120,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2337.776
2019,9,13,17,0,30.13,66,81,0,61,30.13,28.84,10,71,140,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2181.24
2019,9,13,18,0,30.14,65,78,0,64,30.14,28.85,10,70,130,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2042.648
2019,9,13,19,0,30.1525,63,74,0,69,30.15,28.88,9.97,67,130,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1941.297
2019,9,13,20,0,30.16,62,70,0,76,30.16,28.87,10,65,140,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1813.433
2019,9,13,21,0,30.16,61,69,0,76,30.16,28.87,10,64,140,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1685.971
2019,9,13,22,0,30.1575,61,68,0,78,30.16,28.89,9.97,64,150,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1570.057
2019,9,13,23,0,30.15,62,68,0,81,30.14,28.86,10,64,140,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1479.767
2019,9,14,0,0,30.2325,53,58.5,0,82.5,30.2325,28.9425,10,55.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1415.666
2019,9,14,1,0,30.16125,62,69,0.000916667,78,30.148125,28.88,9.985,65,155,0,7.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0.5,0,0,0.25,0,0,1370.047
2019,9,14,2,0,30.17,64,69,0.001,84,30.16,28.88,10,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1344.45
2019,9,14,3,0,30.16,64,67,0,91,30.15,28.87,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1337.258
2019,9,14,4,0,30.15,64,68,0,87,30.15,28.88,9.97,65,150,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1349.647
2019,9,14,5,0,30.155,64.5,68,0,88.5,30.15,28.865,10,65.5,160,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1396.938
2019,9,14,6,0,30.17,65,69,0.001,87,30.16,28.88,10,66,190,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1444.911
2019,9,14,7,0,30.1825,65,69,0,87,30.18,28.905,9.97,66,200,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1512.304
2019,9,14,8,0,30.19,66,70,0,87,30.19,28.9,10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1589.376
2019,9,14,9,0,30.21,65,71,0,81,30.21,28.92,10,67,310,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1660.736
2019,9,14,10,0,30.21,66,72,0,82,30.21,28.935,9.97,68,320,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1705.61
2019,9,14,11,0,30.21,65,73,0,76,30.21,28.92,10,68,310,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1777.268
2019,9,14,12,0,30.2,63,75,0,66,30.2,28.91,10,67,310,20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1839.325
2019,9,14,13,0,30.2,61.66666667,75.66666667,0,62,30.19166667,28.92666667,9.98,67,293.3333333,0,12.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,1894.307
2019,9,14,14,0,30.18,57,78,0,48,30.18,28.89,10,65,300,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1943.193
2019,9,14,15,0,30.18,54,77,0,45,30.18,28.89,10,63,240,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1947.798
2019,9,14,16,0,30.1825,54,78,0,43,30.18,28.905,9.97,64,290,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1923.707
2019,9,14,17,0,30.19,52,75,0,45,30.19,28.9,10,62,320,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1851.576
2019,9,14,18,0,30.2,52,73,0,48,30.2,28.91,10,61,320,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1737.388
2019,9,14,19,0,30.2125,53,67,0,61,30.22,28.935,9.97,59,280,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1688.037
2019,9,14,20,0,30.22,54,65,0,68,30.22,28.93,10,59,280,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1605.075
2019,9,14,21,0,30.23,54,64,0,70,30.23,28.94,10,58,260,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1497.918
2019,9,14,22,0,30.23,54,62,0,75,30.23,28.955,9.97,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1392.484
2019,9,14,23,0,30.23,54,59,0,83,30.24,28.94,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1306.74
2019,9,15,0,0,30.1,59,66,0,78,30.1,28.81,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1240.521
2019,9,15,1,0,30.2375,53,57,0,87,30.24,28.965,9.97,55,170,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1192.455
2019,9,15,2,0,30.23,52,55,0,90,30.24,28.94,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1159.169
2019,9,15,3,0,30.22,52,56,0,87,30.23,28.93,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1136.118
2019,9,15,4,0,30.22,52,56,0,87,30.22,28.945,9.97,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1136.157
2019,9,15,5,0,30.22,51,55,0,87,30.23,28.93,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1162.135
2019,9,15,6,0,30.22,51,55,0,87,30.23,28.93,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1179.554
2019,9,15,7,0,30.2225,52,57,0,83,30.24,28.945,9.97,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1243.964
2019,9,15,8,0,30.23,55,60,0,84,30.24,28.94,10,57,150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1347.202
2019,9,15,9,0,30.24,57,66,0,73,30.25,28.95,10,61,170,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1433.922
2019,9,15,10,0,30.235,55,71,0,57,30.24,28.965,9.97,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1510.884
2019,9,15,11,0,30.22,56,75,0,52,30.23,28.93,10,64,370,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1599.33
2019,9,15,12,0,30.22,56,76,0,50,30.23,28.93,10,64,370,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1668.69
2019,9,15,13,0,30.1975,52,79,0,39,30.21,28.93,9.97,63,300,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1732.909
2019,9,15,14,0,30.19,54,79,0,42,30.19,28.9,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1783.626
2019,9,15,15,0,30.16,55,78,0,45,30.17,28.87,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1795.476
2019,9,15,16,0,30.145,56,77,0,48,30.15,28.88,9.97,64,270,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1819.573
2019,9,15,17,0,30.13,55,77,0,47,30.14,28.84,10,64,240,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1794.441
2019,9,15,18,0,30.13,58,76,0,54,30.13,28.84,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1786.916
2019,9,15,19,0,30.1075,58,74,0,57,30.12,28.84,9.97,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1782.468
2019,9,15,20,0,30.1,60,72,0,66,30.11,28.81,10,65,170,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1703.914
2019,9,15,21,0,30.11,61,70,0,73,30.11,28.82,10,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1583.935
2019,9,15,22,0,30.1075,61,68,0,78,30.11,28.84,9.97,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1462.796
2019,9,15,23,0,30.1,59,67,0,76,30.1,28.81,10,62,180,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1373.407
2019,9,16,0,0,30.0825,63,67.5,0,84.5,30.08,28.7925,10,65,50,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1314.191
2019,9,16,1,0,30.0975,59,66,0.00025,78,30.1,28.83,9.97,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1285.978
2019,9,16,2,0,30.09,59,67,0.001,76,30.09,28.8,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1277.857
2019,9,16,3,0,30.09,60,65,0,84,30.09,28.8,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1300.967
2019,9,16,4,0,30.09,60,67,0,79,30.09,28.82,9.97,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1373.394
2019,9,16,5,0,30.09,60,66,0,81,30.09,28.8,10,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1482.977
2019,9,16,6,0,30.09,61,65,0,87,30.09,28.8,10,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1547.453
2019,9,16,7,0,30.1,61,65,0,87,30.1,28.83,9.97,63,170,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1608.845
2019,9,16,8,0,30.1,61,68,0,78,30.1,28.81,10,64,180,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1679.397
2019,9,16,9,0,30.1,59,72,0,64,30.1,28.81,10,64,170,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1780.117
2019,9,16,10,0,30.085,60,75,0,60,30.09,28.82,9.97,66,240,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1873.783
2019,9,16,11,0,30.07,60,78,0,54,30.07,28.79,10,67,200,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1967.219
2019,9,16,12,0,30.06,60,80,0,51,30.06,28.77,10,67,370,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2047.686
2019,9,16,13,0,30.0475,61,82,0,49,30.05,28.785,9.97,69,290,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2130.228
2019,9,16,14,0,30.04,62,83,0,49,30.03,28.76,10,69,270,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2168.097
2019,9,16,15,0,30.03,63,83,0,51,30.02,28.75,10,70,350,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2199.847
2019,9,16,16,0,30.02,64,82,0,55,30.01,28.755,9.97,70,360,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2199.347
2019,9,16,17,0,30.02,63,81,0,54,30.02,28.74,10,69,350,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2133.536
2019,9,16,18,0,30.03,63,79,0,58,30.03,28.75,10,69,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2074.939
2019,9,16,19,0,30.0425,63,77,0,62,30.03,28.775,9.97,68,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2016.941
2019,9,16,20,0,30.05,62,75,0,64,30.05,28.77,10,67,360,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1883.84
2019,9,16,21,0,30.06,63,72,0,73,30.06,28.77,10,66,360,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1755.906
2019,9,16,22,0,30.0725,63,70,0,79,30.07,28.805,9.97,66,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1602.885
2019,9,16,23,0,30.08,63,69,0,81,30.07,28.79,10,65,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1465.59
2019,9,17,0,0,30.165,50,60.5,0,67.5,30.1725,28.875,10,55,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1394.87
2019,9,17,1,0,30.09,63,67,0,87,30.08,28.82,9.97,65,360,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1352.052
2019,9,17,2,0,30.09,63,66,0,90,30.08,28.8,10,64,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1309.399
2019,9,17,3,0,30.08,62,64,0,93,30.07,28.79,9,63,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1320.202
2019,9,17,4,0,30.0825,62,64,0,93,30.08,28.81,8.85,63,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1382.989
2019,9,17,5,0,30.09,61,64,0,90,30.09,28.8,10,62,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1488.965
2019,9,17,6,0,30.11,61,64,0,90,30.11,28.82,10,62,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1568.077
2019,9,17,7,0,30.1325,61,64,0,90,30.13,28.86,9.97,62,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1619.707
2019,9,17,8,0,30.14,60,66,0,81,30.14,28.85,10,62,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1706.473
2019,9,17,9,0,30.16,61,69,0,76,30.16,28.87,10,64,70,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1794.848
2019,9,17,10,0,30.16,60,71,0,68,30.16,28.89,9.97,64,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1877.385
2019,9,17,11,0,30.16,60,74,0,62,30.16,28.87,10,65,100,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1929.823
2019,9,17,12,0,30.16,59,74,0,60,30.16,28.87,10,65,80,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1972.492
2019,9,17,13,0,30.145,58,77,0,52,30.15,28.88,9.97,65,60,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2027.777
2019,9,17,14,0,30.13,57,79,0,47,30.13,28.84,10,65,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2060.184
2019,9,17,15,0,30.12,54,79,0,42,30.12,28.83,10,64,370,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2092.297
2019,9,17,16,0,30.11,56,80,0,44,30.11,28.84,9.97,65,200,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2090.277
2019,9,17,17,0,30.11,55,78,0,45,30.11,28.82,10,64,60,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2002.89
2019,9,17,18,0,30.12,54,76,0,47,30.12,28.83,10,63,50,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1910.891
2019,9,17,19,0,30.13,51,71,0,49,30.13,28.86,9.97,60,60,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1820.311
2019,9,17,20,0,30.13,50,69,0,51,30.14,28.84,10,58,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1720.846
2019,9,17,21,0,30.15,50,67,0,55,30.16,28.86,10,57,50,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1565.091
2019,9,17,22,0,30.1625,50,66,0,56,30.16,28.89,9.97,57,70,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1432.253
